;Comuna;Educacion;Etnia;Sexo;Freq;anio;codigo;;
5712;temuco;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;1749;2011;9101;;
5713;temuco;otra razón;mapuche;mujer;354;2011;9101;;
5714;temuco;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;50;2011;9101;;
5715;teno;no le interesa;no pertenece a ningún pueblo indígena;hombre;114;2011;7308;;
5716;teno;otra razón;no pertenece a ningún pueblo indígena;hombre;39;2011;7308;;
5717;teno;embarazo, maternidad o paternidad;mapuche;mujer;19;2011;7308;;
5718;teno;dificultad económica;no pertenece a ningún pueblo indígena;mujer;188;2011;7308;;
5719;teno;dificultad económica;no pertenece a ningún pueblo indígena;hombre;173;2011;7308;;
5720;teno;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;575;2011;7308;;
5721;teno;problemas de rendimiento;no pertenece a ningún pueblo indígena;mujer;34;2011;7308;;
5722;teno;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;57;2011;7308;;
5723;teno;tiene una discapacidad,  necesita establecimiento especial;mapuche;hombre;42;2011;7308;;
5724;teno;otra razón;no pertenece a ningún pueblo indígena;mujer;57;2011;7308;;
5725;teno;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;790;2011;7308;;
5726;teno;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;246;2011;7308;;
5727;teno;no le interesa;no pertenece a ningún pueblo indígena;mujer;30;2011;7308;;
5728;teno;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;hombre;19;2011;7308;;
5729;teno;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;1282;2011;7308;;
5730;teno;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;480;2011;7308;;
5731;teno;a su edad no le sirve estudiar o no conoce la manera;no pertenece a ningún pueblo indígena;mujer;42;2011;7308;;
5732;teodoro schmidt;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;89;2011;9117;;
5733;teodoro schmidt;embarazo, maternidad o paternidad;mapuche;mujer;151;2011;9117;;
5734;teodoro schmidt;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;201;2011;9117;;
5735;teodoro schmidt;dificultad económica;no pertenece a ningún pueblo indígena;mujer;100;2011;9117;;
5736;teodoro schmidt;no le interesa;mapuche;mujer;82;2011;9117;;
5737;teodoro schmidt;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;199;2011;9117;;
5738;teodoro schmidt;problemas de rendimiento;mapuche;hombre;31;2011;9117;;
5739;teodoro schmidt;otra razón;mapuche;hombre;31;2011;9117;;
5740;teodoro schmidt;ayuda en la casa o quehaceres del hogar;mapuche;mujer;62;2011;9117;;
5741;teodoro schmidt;terminó estudiar;mapuche;hombre;30;2011;9117;;
5742;teodoro schmidt;no le interesa;mapuche;hombre;59;2011;9117;;
5743;teodoro schmidt;tiene una discapacidad,  necesita establecimiento especial;no pertenece a ningún pueblo indígena;hombre;27;2011;9117;;
5744;teodoro schmidt;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;27;2011;9117;;
5745;teodoro schmidt;enfermedad que lo inhabilita;mapuche;hombre;31;2011;9117;;
5746;teodoro schmidt;dificultad económica;mapuche;mujer;66;2011;9117;;
5747;teodoro schmidt;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;61;2011;9117;;
5748;teodoro schmidt;trabaja o busca trabajo;mapuche;hombre;152;2011;9117;;
5749;teodoro schmidt;otra razón;no pertenece a ningún pueblo indígena;hombre;46;2011;9117;;
5750;teodoro schmidt;a su edad no le sirve estudiar o no conoce la manera;mapuche;mujer;27;2011;9117;;
5751;teodoro schmidt;dificultad económica;mapuche;hombre;172;2011;9117;;
5752;teodoro schmidt;enfermedad que lo inhabilita;mapuche;mujer;36;2011;9117;;
5753;teodoro schmidt;terminó estudiar;mapuche;mujer;120;2011;9117;;
5754;teodoro schmidt;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;64;2011;9117;;
5755;teodoro schmidt;trabaja o busca trabajo;mapuche;mujer;136;2011;9117;;
5756;teodoro schmidt;dificultad económica;no pertenece a ningún pueblo indígena;hombre;88;2011;9117;;
5757;teodoro schmidt;tiene una discapacidad,  necesita establecimiento especial;mapuche;mujer;30;2011;9117;;
5758;tierra amarilla;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;12;2011;3103;;
5759;tierra amarilla;tiene una discapacidad,  necesita establecimiento especial;no pertenece a ningún pueblo indígena;hombre;10;2011;3103;;
5760;tierra amarilla;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;10;2011;3103;;
5761;tierra amarilla;trabaja o busca trabajo;coya;hombre;56;2011;3103;;
5762;tierra amarilla;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;625;2011;3103;;
5763;tierra amarilla;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;478;2011;3103;;
5764;tierra amarilla;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;92;2011;3103;;
5765;tierra amarilla;ayuda en la casa o quehaceres del hogar;coya;mujer;12;2011;3103;;
5766;tierra amarilla;terminó estudiar;mapuche;hombre;26;2011;3103;;
5767;tierra amarilla;problemas familiares;no pertenece a ningún pueblo indígena;mujer;10;2011;3103;;
5768;tierra amarilla;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;230;2011;3103;;
5769;tierra amarilla;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;21;2011;3103;;
5770;tierra amarilla;problemas de rendimiento;mapuche;hombre;9;2011;3103;;
5771;tierra amarilla;terminó estudiar;coya;mujer;88;2011;3103;;
5772;tierra amarilla;no le interesa;no pertenece a ningún pueblo indígena;mujer;7;2011;3103;;
5773;tierra amarilla;dificultad económica;no pertenece a ningún pueblo indígena;hombre;29;2011;3103;;
5774;tierra amarilla;tiene una discapacidad,  necesita establecimiento especial;no pertenece a ningún pueblo indígena;mujer;13;2011;3103;;
5775;tierra amarilla;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;13;2011;3103;;
5776;tierra amarilla;no le interesa;no pertenece a ningún pueblo indígena;hombre;11;2011;3103;;
5777;tierra amarilla;otra razón;no pertenece a ningún pueblo indígena;hombre;37;2011;3103;;
5778;tierra amarilla;otra razón;no pertenece a ningún pueblo indígena;mujer;11;2011;3103;;
5779;tierra amarilla;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;93;2011;3103;;
5780;tierra amarilla;terminó estudiar;diaguita;hombre;21;2011;3103;;
5781;tierra amarilla;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;126;2011;3103;;
5782;tierra amarilla;trabaja o busca trabajo;mapuche;mujer;9;2011;3103;;
5783;tierra amarilla;terminó estudiar;coya;hombre;48;2011;3103;;
5784;tierra amarilla;dificultad económica;no pertenece a ningún pueblo indígena;mujer;29;2011;3103;;
5785;tierra amarilla;terminó estudiar;mapuche;mujer;14;2011;3103;;
5786;tiltil;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;1016;2011;13303;;
5787;tiltil;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;768;2011;13303;;
5788;tiltil;terminó estudiar;mapuche;mujer;20;2011;13303;;
5789;tiltil;no le interesa;no pertenece a ningún pueblo indígena;hombre;91;2011;13303;;
5790;tiltil;dificultad económica;no pertenece a ningún pueblo indígena;hombre;94;2011;13303;;
5791;tiltil;otra razón;no pertenece a ningún pueblo indígena;mujer;17;2011;13303;;
5792;tiltil;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;1037;2011;13303;;
5793;tiltil;no le interesa;no pertenece a ningún pueblo indígena;mujer;74;2011;13303;;
5794;tiltil;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;390;2011;13303;;
5795;tiltil;ayuda en la casa o quehaceres del hogar;mapuche;mujer;74;2011;13303;;
5796;tiltil;terminó estudiar;mapuche;hombre;40;2011;13303;;
5797;tiltil;dificultad económica;no pertenece a ningún pueblo indígena;mujer;165;2011;13303;;
5798;tiltil;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;84;2011;13303;;
5799;tirúa;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;22;2011;8207;;
5800;tirúa;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;123;2011;8207;;
5801;tirúa;terminó estudiar;mapuche;hombre;37;2011;8207;;
5802;tirúa;dificultad económica;mapuche;hombre;164;2011;8207;;
5803;tirúa;embarazo, maternidad o paternidad;mapuche;mujer;43;2011;8207;;
5804;tirúa;dificultad económica;mapuche;mujer;81;2011;8207;;
5805;tirúa;trabaja o busca trabajo;mapuche;hombre;95;2011;8207;;
5806;tirúa;trabaja o busca trabajo;mapuche;mujer;62;2011;8207;;
5807;tirúa;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;66;2011;8207;;
5808;tirúa;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;102;2011;8207;;
5809;tirúa;dificultad económica;no pertenece a ningún pueblo indígena;hombre;154;2011;8207;;
5810;tirúa;no le interesa;no pertenece a ningún pueblo indígena;mujer;91;2011;8207;;
5811;tirúa;tiene una discapacidad,  necesita establecimiento especial;no pertenece a ningún pueblo indígena;hombre;21;2011;8207;;
5812;tirúa;dificultad económica;no pertenece a ningún pueblo indígena;mujer;101;2011;8207;;
5813;tirúa;terminó estudiar;mapuche;mujer;44;2011;8207;;
5814;tirúa;no le interesa;mapuche;hombre;59;2011;8207;;
5815;tirúa;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;228;2011;8207;;
5816;tirúa;no le interesa;no pertenece a ningún pueblo indígena;hombre;72;2011;8207;;
5817;tocopilla;trabaja o busca trabajo;quechua;hombre;18;2011;2301;;
5818;tocopilla;dificultad económica;no pertenece a ningún pueblo indígena;hombre;101;2011;2301;;
5819;tocopilla;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;hombre;136;2011;2301;;
5820;tocopilla;no le interesa;no pertenece a ningún pueblo indígena;hombre;103;2011;2301;;
5821;tocopilla;embarazo, maternidad o paternidad;aymara;mujer;18;2011;2301;;
5822;tocopilla;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;14;2011;2301;;
5823;tocopilla;trabaja o busca trabajo;mapuche;hombre;8;2011;2301;;
5824;tocopilla;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;631;2011;2301;;
5825;tocopilla;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;285;2011;2301;;
5826;tocopilla;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;69;2011;2301;;
5827;tocopilla;terminó estudiar;mapuche;mujer;13;2011;2301;;
5828;tocopilla;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;354;2011;2301;;
5829;tocopilla;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;334;2011;2301;;
5830;tocopilla;trabaja o busca trabajo;mapuche;mujer;55;2011;2301;;
5831;tocopilla;ayuda en la casa o quehaceres del hogar;mapuche;mujer;25;2011;2301;;
5832;tocopilla;otra razón;no pertenece a ningún pueblo indígena;mujer;9;2011;2301;;
5833;tocopilla;terminó estudiar;mapuche;hombre;15;2011;2301;;
5834;tocopilla;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;1532;2011;2301;;
5835;tocopilla;no le interesa;no pertenece a ningún pueblo indígena;mujer;57;2011;2301;;
5836;tocopilla;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;219;2011;2301;;
5837;tocopilla;otra razón;no pertenece a ningún pueblo indígena;hombre;18;2011;2301;;
5838;tocopilla;dificultad económica;no pertenece a ningún pueblo indígena;mujer;91;2011;2301;;
5839;toltén;terminó estudiar;mapuche;mujer;21;2011;9118;;
5840;toltén;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;13;2011;9118;;
5841;toltén;dificultad económica;no pertenece a ningún pueblo indígena;mujer;87;2011;9118;;
5842;toltén;dificultad económica;no pertenece a ningún pueblo indígena;hombre;36;2011;9118;;
5843;toltén;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;18;2011;9118;;
5844;toltén;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;231;2011;9118;;
5845;toltén;trabaja o busca trabajo;mapuche;mujer;90;2011;9118;;
5846;toltén;tiene una discapacidad,  necesita establecimiento especial;no pertenece a ningún pueblo indígena;mujer;18;2011;9118;;
5847;toltén;no le interesa;no pertenece a ningún pueblo indígena;hombre;33;2011;9118;;
5848;toltén;dificultad económica;mapuche;mujer;165;2011;9118;;
5849;toltén;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;54;2011;9118;;
5850;toltén;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;112;2011;9118;;
5851;toltén;no le interesa;no pertenece a ningún pueblo indígena;mujer;33;2011;9118;;
5852;toltén;trabaja o busca trabajo;mapuche;hombre;21;2011;9118;;
5853;toltén;enfermedad que lo inhabilita;mapuche;mujer;45;2011;9118;;
5854;toltén;dificultad económica;mapuche;hombre;51;2011;9118;;
5855;tomé;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;542;2011;8111;;
5856;tomé;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;337;2011;8111;;
5857;tomé;trabaja o busca trabajo;mapuche;hombre;81;2011;8111;;
5858;tomé;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;75;2011;8111;;
5859;tomé;trabaja o busca trabajo;quechua;hombre;75;2011;8111;;
5860;tomé;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;53;2011;8111;;
5861;tomé;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;2389;2011;8111;;
5862;tomé;dificultad económica;no pertenece a ningún pueblo indígena;mujer;168;2011;8111;;
5863;tomé;embarazo, maternidad o paternidad;mapuche;mujer;81;2011;8111;;
5864;tomé;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;1452;2011;8111;;
5865;tomé;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;61;2011;8111;;
5866;tomé;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;1212;2011;8111;;
5867;tomé;trabaja o busca trabajo;mapuche;mujer;106;2011;8111;;
5868;tomé;dificultad económica;quechua;mujer;75;2011;8111;;
5869;tomé;dificultad económica;no pertenece a ningún pueblo indígena;hombre;527;2011;8111;;
5870;tomé;no le interesa;no pertenece a ningún pueblo indígena;hombre;128;2011;8111;;
5871;traiguén;no existe establecimiento cercano;mapuche;mujer;44;2011;9210;;
5872;traiguén;enfermedad que lo inhabilita;mapuche;hombre;44;2011;9210;;
5873;traiguén;trabaja o busca trabajo;mapuche;mujer;154;2011;9210;;
5874;traiguén;no le interesa;no pertenece a ningún pueblo indígena;mujer;44;2011;9210;;
5875;traiguén;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;183;2011;9210;;
5876;traiguén;embarazo, maternidad o paternidad;mapuche;mujer;16;2011;9210;;
5877;traiguén;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;44;2011;9210;;
5878;traiguén;dificultad económica;mapuche;hombre;48;2011;9210;;
5879;traiguén;no existe establecimiento cercano;mapuche;hombre;16;2011;9210;;
5880;traiguén;dificultad económica;mapuche;mujer;48;2011;9210;;
5881;traiguén;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;292;2011;9210;;
5882;traiguén;terminó estudiar;mapuche;hombre;72;2011;9210;;
5883;traiguén;no le interesa;mapuche;hombre;44;2011;9210;;
5884;traiguén;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;450;2011;9210;;
5885;traiguén;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;44;2011;9210;;
5886;traiguén;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;237;2011;9210;;
5887;traiguén;ayuda en la casa o quehaceres del hogar;mapuche;mujer;136;2011;9210;;
5888;traiguén;trabaja o busca trabajo;mapuche;hombre;212;2011;9210;;
5889;traiguén;problemas de rendimiento;mapuche;mujer;16;2011;9210;;
5890;treguaco;no le interesa;no pertenece a ningún pueblo indígena;mujer;21;2011;16207;;
5891;treguaco;dificultad económica;no pertenece a ningún pueblo indígena;hombre;14;2011;16207;;
5892;treguaco;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;191;2011;16207;;
5893;treguaco;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;45;2011;16207;;
5894;treguaco;tiene una discapacidad,  necesita establecimiento especial;mapuche;hombre;17;2011;16207;;
5895;treguaco;tiene una discapacidad,  necesita establecimiento especial;no pertenece a ningún pueblo indígena;mujer;16;2011;16207;;
5896;treguaco;terminó estudiar;mapuche;mujer;30;2011;16207;;
