0,Comuna,Trabajo,Etnia,Sexo,Freq,anio,codigo
2912,san rosendo,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,109,2009,8310
2913,san rosendo,no,mapuche,mujer,24,2009,8310
2914,san rosendo,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,53,2009,8310
2915,san rosendo,no,no pertenece a ningún pueblo indígena,hombre,571,2009,8310
2916,san rosendo,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,23,2009,8310
2917,san rosendo,sí en otra época del año,mapuche,mujer,7,2009,8310
2918,san rosendo,no,no pertenece a ningún pueblo indígena,mujer,994,2009,8310
2919,san rosendo,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,62,2009,8310
2920,san vicente,no,mapuche,hombre,208,2009,6117
2921,san vicente,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,348,2009,6117
2922,san vicente,no,mapuche,mujer,85,2009,6117
2923,san vicente,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,271,2009,6117
2924,san vicente,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,183,2009,6117
2925,san vicente,no,no pertenece a ningún pueblo indígena,mujer,10767,2009,6117
2926,san vicente,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,95,2009,6117
2927,san vicente,sí ahora mismo,mapuche,hombre,17,2009,6117
2928,san vicente,no,no pertenece a ningún pueblo indígena,hombre,6885,2009,6117
2929,santa bárbara,no,no pertenece a ningún pueblo indígena,mujer,3563,2009,8311
2930,santa bárbara,sí en otra época del año,mapuche,mujer,7,2009,8311
2931,santa bárbara,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,194,2009,8311
2932,santa bárbara,sí en otra época del año,mapuche,hombre,7,2009,8311
2933,santa bárbara,no,mapuche,hombre,26,2009,8311
2934,santa bárbara,no,mapuche,mujer,157,2009,8311
2935,santa bárbara,sí ahora mismo,mapuche,mujer,12,2009,8311
2936,santa bárbara,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,44,2009,8311
2937,santa bárbara,no,no pertenece a ningún pueblo indígena,hombre,1935,2009,8311
2938,santa bárbara,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,310,2009,8311
2939,santa bárbara,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,190,2009,8311
2940,santa cruz,no,no pertenece a ningún pueblo indígena,hombre,5034,2009,6310
2941,santa cruz,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,186,2009,6310
2942,santa cruz,no,no pertenece a ningún pueblo indígena,mujer,8797,2009,6310
2943,santa cruz,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,49,2009,6310
2944,santa cruz,no,mapuche,hombre,107,2009,6310
2945,santa cruz,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,240,2009,6310
2946,santa cruz,no,mapuche,mujer,358,2009,6310
2947,santa cruz,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,442,2009,6310
2948,santa juana,sí ahora mismo,mapuche,mujer,19,2009,8109
2949,santa juana,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,154,2009,8109
2950,santa juana,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,161,2009,8109
2951,santa juana,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,272,2009,8109
2952,santa juana,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,107,2009,8109
2953,santa juana,no,mapuche,hombre,152,2009,8109
2954,santa juana,no,no pertenece a ningún pueblo indígena,mujer,3466,2009,8109
2955,santa juana,sí en otra época del año,mapuche,mujer,17,2009,8109
2956,santa juana,no,mapuche,mujer,124,2009,8109
2957,santa juana,sí ahora mismo,aymara,mujer,17,2009,8109
2958,santa juana,no,no pertenece a ningún pueblo indígena,hombre,1855,2009,8109
2959,santa maría,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,147,2009,5706
2960,santa maría,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,143,2009,5706
2961,santa maría,no,no pertenece a ningún pueblo indígena,mujer,3456,2009,5706
2962,santa maría,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,50,2009,5706
2963,santa maría,no,mapuche,mujer,87,2009,5706
2964,santa maría,no,no pertenece a ningún pueblo indígena,hombre,1658,2009,5706
2965,santa maría,sí en otra época del año,mapuche,mujer,16,2009,5706
2966,santa maría,no,mapuche,hombre,35,2009,5706
2967,santa maría,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,113,2009,5706
2968,santa maría,sí en otra época del año,mapuche,hombre,14,2009,5706
2969,santiago,no,no pertenece a ningún pueblo indígena,mujer,24944,2009,13101
2970,santiago,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1262,2009,13101
2971,santiago,sí ahora mismo,mapuche,mujer,383,2009,13101
2972,santiago,no,mapuche,mujer,1327,2009,13101
2973,santiago,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,710,2009,13101
2974,santiago,no,mapuche,hombre,106,2009,13101
2975,santiago,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1860,2009,13101
2976,santiago,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1833,2009,13101
2977,santiago,no,no pertenece a ningún pueblo indígena,hombre,12520,2009,13101
2978,santo domingo,no,mapuche,hombre,17,2009,5606
2979,santo domingo,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,89,2009,5606
2980,santo domingo,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,55,2009,5606
2981,santo domingo,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,119,2009,5606
2982,santo domingo,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,27,2009,5606
2983,santo domingo,no,no pertenece a ningún pueblo indígena,hombre,1136,2009,5606
2984,santo domingo,no,mapuche,mujer,83,2009,5606
2985,santo domingo,no,aymara,mujer,14,2009,5606
2986,santo domingo,no,no pertenece a ningún pueblo indígena,mujer,2185,2009,5606
2987,sierra gorda,no,mapuche,hombre,4,2009,2103
2988,sierra gorda,sí ahora mismo,atacameño,mujer,4,2009,2103
2989,sierra gorda,no,atacameño,hombre,7,2009,2103
2990,sierra gorda,no,no pertenece a ningún pueblo indígena,hombre,135,2009,2103
2991,sierra gorda,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,3,2009,2103
2992,sierra gorda,no,no pertenece a ningún pueblo indígena,mujer,264,2009,2103
2993,sierra gorda,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,4,2009,2103
2994,sierra gorda,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,11,2009,2103
2995,sierra gorda,no,atacameño,mujer,12,2009,2103
2996,sierra gorda,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,4,2009,2103
2997,sierra gorda,sí ahora mismo,atacameño,hombre,4,2009,2103
2998,sierra gorda,no,mapuche,mujer,10,2009,2103
2999,talagante,no,mapuche,hombre,594,2009,13601
3000,talagante,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1101,2009,13601
3001,talagante,no,mapuche,mujer,463,2009,13601
3002,talagante,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,204,2009,13601
3003,talagante,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,441,2009,13601
3004,talagante,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,198,2009,13601
3005,talagante,no,no pertenece a ningún pueblo indígena,hombre,8387,2009,13601
3006,talagante,no,no pertenece a ningún pueblo indígena,mujer,15420,2009,13601
3007,talca,no,no pertenece a ningún pueblo indígena,hombre,25916,2009,7101
3008,talca,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,2363,2009,7101
3009,talca,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,4948,2009,7101
3010,talca,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,3119,2009,7101
3011,talca,no,mapuche,mujer,603,2009,7101
3012,talca,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,5811,2009,7101
3013,talca,sí ahora mismo,mapuche,mujer,156,2009,7101
3014,talca,no,no pertenece a ningún pueblo indígena,mujer,55743,2009,7101
3015,talcahuano,no,mapuche,mujer,1132,2009,8110
3016,talcahuano,no,mapuche,hombre,120,2009,8110
3017,talcahuano,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,3026,2009,8110
3018,talcahuano,no,no pertenece a ningún pueblo indígena,mujer,36841,2009,8110
3019,talcahuano,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,4855,2009,8110
3020,talcahuano,sí ahora mismo,mapuche,mujer,120,2009,8110
3021,talcahuano,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1533,2009,8110
3022,talcahuano,no,no pertenece a ningún pueblo indígena,hombre,23831,2009,8110
3023,talcahuano,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,3351,2009,8110
3024,taltal,no,kawésqar,hombre,13,2009,2104
3025,taltal,no,no pertenece a ningún pueblo indígena,mujer,2110,2009,2104
3026,taltal,no,kawésqar,mujer,17,2009,2104
3027,taltal,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,67,2009,2104
3028,taltal,no,atacameño,hombre,12,2009,2104
3029,taltal,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,58,2009,2104
3030,taltal,no,diaguita,hombre,9,2009,2104
3031,taltal,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,35,2009,2104
3032,taltal,no,mapuche,mujer,6,2009,2104
3033,taltal,no,no pertenece a ningún pueblo indígena,hombre,1063,2009,2104
3034,taltal,no,diaguita,mujer,34,2009,2104
3035,taltal,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,159,2009,2104
3036,taltal,no,aymara,mujer,28,2009,2104
3037,taltal,no,atacameño,mujer,4,2009,2104
3038,temuco,sí en otra época del año,mapuche,mujer,628,2009,9101
3039,temuco,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,5538,2009,9101
3040,temuco,no,rapa nui ,mujer,183,2009,9101
3041,temuco,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,3676,2009,9101
3042,temuco,sí ahora mismo,mapuche,mujer,842,2009,9101
3043,temuco,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,2461,2009,9101
3044,temuco,sí ahora mismo,mapuche,hombre,1329,2009,9101
3045,temuco,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2853,2009,9101
3046,temuco,no,no pertenece a ningún pueblo indígena,mujer,60953,2009,9101
3047,temuco,no,no pertenece a ningún pueblo indígena,hombre,31153,2009,9101
3048,temuco,sí en otra época del año,mapuche,hombre,439,2009,9101
3049,temuco,no,mapuche,hombre,5663,2009,9101
3050,temuco,no,mapuche,mujer,9747,2009,9101
3051,teno,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,359,2009,7308
3052,teno,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,334,2009,7308
3053,teno,no,mapuche,hombre,23,2009,7308
3054,teno,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,907,2009,7308
3055,teno,no,no pertenece a ningún pueblo indígena,hombre,2503,2009,7308
3056,teno,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,93,2009,7308
3057,teno,no,no pertenece a ningún pueblo indígena,mujer,7298,2009,7308
3058,teno,no,mapuche,mujer,84,2009,7308
3059,teodoro schmidt,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,177,2009,9117
3060,teodoro schmidt,sí ahora mismo,mapuche,hombre,35,2009,9117
3061,teodoro schmidt,no,mapuche,hombre,871,2009,9117
3062,teodoro schmidt,no,no pertenece a ningún pueblo indígena,hombre,1158,2009,9117
3063,teodoro schmidt,sí ahora mismo,mapuche,mujer,95,2009,9117
3064,teodoro schmidt,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,49,2009,9117
3065,teodoro schmidt,no,aymara,hombre,30,2009,9117
3066,teodoro schmidt,sí en otra época del año,mapuche,mujer,320,2009,9117
3067,teodoro schmidt,no,mapuche,mujer,1603,2009,9117
3068,teodoro schmidt,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,45,2009,9117
3069,teodoro schmidt,no,no pertenece a ningún pueblo indígena,mujer,2131,2009,9117
3070,teodoro schmidt,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,120,2009,9117
3071,teodoro schmidt,sí en otra época del año,mapuche,hombre,124,2009,9117
3072,tierra amarilla,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,70,2009,3103
3073,tierra amarilla,no,diaguita,hombre,20,2009,3103
3074,tierra amarilla,sí ahora mismo,diaguita,mujer,20,2009,3103
3075,tierra amarilla,no,coya,hombre,80,2009,3103
3076,tierra amarilla,no,mapuche,hombre,21,2009,3103
3077,tierra amarilla,no,mapuche,mujer,19,2009,3103
3078,tierra amarilla,sí ahora mismo,mapuche,mujer,16,2009,3103
3079,tierra amarilla,no,diaguita,mujer,30,2009,3103
3080,tierra amarilla,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,439,2009,3103
3081,tierra amarilla,sí ahora mismo,coya,hombre,16,2009,3103
3082,tierra amarilla,no,coya,mujer,125,2009,3103
3083,tierra amarilla,no,no pertenece a ningún pueblo indígena,hombre,795,2009,3103
3084,tierra amarilla,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,40,2009,3103
3085,tierra amarilla,sí en otra época del año,coya,hombre,45,2009,3103
3086,tierra amarilla,sí en otra época del año,mapuche,mujer,10,2009,3103
3087,tierra amarilla,sí en otra época del año,coya,mujer,12,2009,3103
3088,tierra amarilla,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,411,2009,3103
3089,tierra amarilla,no,no pertenece a ningún pueblo indígena,mujer,1584,2009,3103
3090,tiltil,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,126,2009,13303
3091,tiltil,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,59,2009,13303
3092,tiltil,no,mapuche,mujer,60,2009,13303
3093,tiltil,no,mapuche,hombre,64,2009,13303
3094,tiltil,no,no pertenece a ningún pueblo indígena,mujer,4380,2009,13303
3095,tiltil,no,no pertenece a ningún pueblo indígena,hombre,2099,2009,13303
3096,tiltil,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,115,2009,13303
3097,tiltil,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,71,2009,13303
3098,tirúa,sí en otra época del año,mapuche,mujer,43,2009,8207
3099,tirúa,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,41,2009,8207
3100,tirúa,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,116,2009,8207
3101,tirúa,no,mapuche,hombre,628,2009,8207
3102,tirúa,no,no pertenece a ningún pueblo indígena,mujer,1187,2009,8207
3103,tirúa,sí en otra época del año,mapuche,hombre,12,2009,8207
3104,tirúa,sí ahora mismo,mapuche,hombre,176,2009,8207
3105,tirúa,no,mapuche,mujer,1176,2009,8207
3106,tirúa,no,no pertenece a ningún pueblo indígena,hombre,497,2009,8207
3107,tirúa,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,274,2009,8207
3108,tirúa,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,24,2009,8207
3109,tirúa,sí ahora mismo,mapuche,mujer,374,2009,8207
3110,tocopilla,no,no pertenece a ningún pueblo indígena,hombre,2417,2009,2301
3111,tocopilla,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,195,2009,2301
3112,tocopilla,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,177,2009,2301
3113,tocopilla,no,atacameño,mujer,11,2009,2301
3114,tocopilla,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,56,2009,2301
3115,tocopilla,sí ahora mismo,mapuche,mujer,20,2009,2301
3116,tocopilla,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,96,2009,2301
3117,tocopilla,no,mapuche,mujer,92,2009,2301
3118,tocopilla,no,aymara,mujer,4,2009,2301
3119,tocopilla,no,no pertenece a ningún pueblo indígena,mujer,5678,2009,2301
3120,toltén,sí ahora mismo,mapuche,hombre,89,2009,9118
3121,toltén,no,no pertenece a ningún pueblo indígena,hombre,937,2009,9118
3122,toltén,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,232,2009,9118
3123,toltén,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,328,2009,9118
3124,toltén,sí en otra época del año,mapuche,hombre,122,2009,9118
3125,toltén,sí ahora mismo,mapuche,mujer,20,2009,9118
3126,toltén,no,mapuche,hombre,486,2009,9118
3127,toltén,no,no pertenece a ningún pueblo indígena,mujer,1411,2009,9118
3128,toltén,no,coya,hombre,13,2009,9118
3129,toltén,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,204,2009,9118
3130,toltén,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,121,2009,9118
3131,toltén,no,mapuche,mujer,693,2009,9118
